x13,col,yr,site,sample.core.no,replicate.section,type.1,sample,region,loc.collect,principal.habitat,cervicornis,long,lat,water.depth,date,collector,loc.store,type.2,type.3,penetration.depth.m,recovery.m,bot.m,top.m,section.length,type.4,max,min,method,temp,notes,wet,dry,x2mm,x500,x250,x106,x63,otoliths,spicules,mollusks,dermal.denticles,gastropods,bivalvia,scaphop,bryozoa,urchins,crustacean,corals,halimedas,otolitos.vertebras.dientes,residuos,sagittal.number,sagittal.weight.mg,other.number,other.weight.mg,dientes.number,dientes.weight.mg,huesos.number,huesos.weight.mg,name,desc,long.1,lat.deg,lat.dec.mins,long.deg,long.dec.mins,lat.deg.1,lat.mins,lat.sec,long.deg.1,long.mins,long.sec
NA,AT,13, 5,1,NA,S,AT13-5-1-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27180,9.359983333,NA,16-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 4,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-5-1- (S),Holocene,-82.27180, 9,21.599,-82,16.3080,NA,NA,NA,NA,NA,NA
NA,AT,13, 5,2,NA,B,AT13-5-2-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27180,9.359983333,NA,16-Oct-2013,Aaron,STRI,Large Bulk,Excavated pit,Trench 4,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-5-2- (B),Holocene,-82.27180, 9,21.599,-82,16.3080,NA,NA,NA,NA,NA,NA
NA,AT,13, 5,2,NA,O,AT13-5-2-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27180,9.359983333,NA,16-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 4,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-5-2- (O),Holocene,-82.27180, 9,21.599,-82,16.3080,NA,NA,NA,NA,NA,NA
NA,AT,13, 5,2,NA,S,AT13-5-2-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27180,9.359983333,NA,16-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 4,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-5-2- (S),Holocene,-82.27180, 9,21.599,-82,16.3080,NA,NA,NA,NA,NA,NA
NA,AT,13, 5,3,NA,B,AT13-5-3-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27180,9.359983333,NA,16-Oct-2013,Aaron,STRI,Large Bulk,Excavated pit,Trench 4,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-5-3- (B),Holocene,-82.27180, 9,21.599,-82,16.3080,NA,NA,NA,NA,NA,NA
NA,AT,13, 5,3,NA,O,AT13-5-3-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27180,9.359983333,NA,16-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 4,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-5-3- (O),Holocene,-82.27180, 9,21.599,-82,16.3080,NA,NA,NA,NA,NA,NA
NA,AT,13, 5,3,NA,S,AT13-5-3-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27180,9.359983333,NA,16-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 4,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-5-3- (S),Holocene,-82.27180, 9,21.599,-82,16.3080,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,1,NA,B,AT13-6-1-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Aaron,STRI,Large Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-1- (B),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,1,NA,O,AT13-6-1-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-1- (O),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,1,NA,S,AT13-6-1-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-1- (S),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,2,NA,B,AT13-6-2-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Aaron,STRI,Large Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-2- (B),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,2,NA,O,AT13-6-2-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-2- (O),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,2,NA,S,AT13-6-2-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-2- (S),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,3,NA,B,AT13-6-3-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Aaron,STRI,Large Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-3- (B),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,3,NA,O,AT13-6-3-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-3- (O),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,3,NA,S,AT13-6-3-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-3- (S),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,6,NA,B,AT13-6-6-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Aaron,STRI,Large Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-6- (B),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,6,NA,O,AT13-6-6-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-6- (O),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,6,NA,S,AT13-6-6-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-6- (S),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,4,NA,H,AT13-6-4-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Maggie,STRI,Hand,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-4- (H),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,5,NA,H,AT13-6-5-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Maggie,STRI,Hand,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-5- (H),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,6,NA,B,AT13-6-6-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-0ct-2013,Maggie,STRI,Large Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-6- (B),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,6,NA,O,AT13-6-6-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-0ct-2013,Maggie,STRI,Small Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-6- (O),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 6,6,NA,S,AT13-6-6-,Bocas,Lennond - Sweet Bocas,Fringing reef,dead,-82.27275,9.359966667,NA,16-Oct-2013,Maggie,STRI,Small Bulk,Excavated pit,Trench 5,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-6-6- (S),Holocene,-82.27275, 9,21.598,-82,16.3650,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,1,NA,B,AT13-7-1-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Large Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-1- (B),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,1,NA,O,AT13-7-1-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-1- (O),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,1,NA,S,AT13-7-1-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-1- (S),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,2,NA,B,AT13-7-2-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Large Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-2- (B),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,2,NA,O,AT13-7-2-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-2- (O),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,2,NA,S,AT13-7-2-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-2- (S),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,3,NA,B,AT13-7-3-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Large Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-3- (B),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,3,NA,O,AT13-7-3-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-3- (O),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,3,NA,S,AT13-7-3-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-3- (S),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,4,NA,B,AT13-7-4-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Large Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-4- (B),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,4,NA,O,AT13-7-4-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-4- (O),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,4,NA,S,AT13-7-4-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-4- (S),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,4,NA,H,AT13-7-4-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Hand,Excavated pit,Trench 6,NA,1.75,NA,NA,Holocene,NA,NA,NA,NA,Wood for dating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-4- (H),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,5,NA,B,AT13-7-5-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Large Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-5- (B),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,5,NA,O,AT13-7-5-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-5- (O),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,5,NA,S,AT13-7-5-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-5- (S),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,5,NA,H,AT13-7-5-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Hand,Excavated pit,Trench 6,NA,2.05,NA,NA,Holocene,NA,NA,NA,NA,Wood for dating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-5- (H),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,6,NA,B,AT13-7-6-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Large Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-6- (B),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,6,NA,O,AT13-7-6-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-6- (O),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,6,NA,S,AT13-7-6-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-6- (S),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,6,NA,H,AT13-7-6-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Hand,Excavated pit,Trench 6,NA,2.30,NA,NA,Holocene,NA,NA,NA,NA,Wood for dating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-6- (H),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,7,NA,B,AT13-7-7-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Large Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-7- (B),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,7,NA,O,AT13-7-7-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-7- (O),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
NA,AT,13, 7,7,NA,S,AT13-7-7-,Bocas,Lennond - Sweet Bocas,Seagrass,NA,-82.27147,9.360866667,NA,17-Oct-2013,Aaron,STRI,Small Bulk,Excavated pit,Trench 6,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT13-7-7- (S),Holocene,-82.27147, 9,21.652,-82,16.2880,NA,NA,NA,NA,NA,NA
